session_id,start_time,end_time,duration_seconds
20250926162538,2025-09-26 16:25:38,2025-09-26 16:26:01,22.501515865325928
20250926164101,2025-09-26 16:41:01,2025-09-26 16:41:06,5.050577402114868
20250926164115,2025-09-26 16:41:15,2025-09-26 16:41:16,1.6185541152954102
20250926164315,2025-09-26 16:43:15,2025-09-26 16:43:25,9.60068702697754
20250926164343,2025-09-26 16:43:43,2025-09-26 16:44:00,16.724597215652466
20250926164526,2025-09-26 16:45:26,2025-09-26 16:45:47,21.563599348068237
